0.000000  1.034279456982
0.010000  1.034279775961
0.020000  1.034279294407
0.030000  1.034285689457
0.040000  1.034265422459
0.050000  1.034259954872
0.060000  1.034243598167
0.070000  1.034223140160
0.080000  1.034193659650
0.090000  1.034142912981
0.100000  1.034064971925
0.110000  1.033942976983
0.120000  1.033751950051
0.130000  1.033451602154
0.140000  1.032983128406
0.150000  1.032250414557
0.160000  1.031102957029
0.170000  1.029304850331
0.180000  1.026490903223
0.190000  1.022086804023
0.200000  1.015192054565
0.210000  1.004398259689
0.220000  0.997503584470
0.230000  0.993099764767
0.240000  0.990287016698
0.250000  0.988488871688
0.260000  0.987340411937
0.270000  0.986607099353
0.280000  0.986138636970
0.290000  0.985838311970
0.300000  0.985647162457
0.310000  0.985525759274
0.320000  0.985448450195
0.330000  0.985397911046
0.340000  0.985365813233
0.350000  0.985345711255
0.360000  0.985332816086
0.370000  0.985323535378
0.380000  0.985318307119
0.390000  0.985315682760
0.400000  0.985314245464
0.410000  0.985312177976
0.420000  0.985311044345
0.430000  0.985310723857
0.440000  0.985310465226
0.450000  0.985309257075
0.460000  0.985309185747
0.470000  0.985309855830
0.480000  0.985310523034
0.490000  0.985309800010
0.500000  0.985309525239
0.510000  0.985309753415
0.520000  0.985309845291
0.530000  0.985308861051
0.540000  0.985308932767
0.550000  0.985309694234
0.560000  0.985310419825
0.570000  0.985309734114
0.580000  0.985309483200
0.590000  0.985309726648
0.600000  0.985309828329
0.610000  0.985308850433
0.620000  0.985308926323
0.630000  0.985309690649
0.640000  0.985310418367
0.650000  0.985309734486
0.660000  0.985309485477
0.670000  0.985309731297
0.680000  0.985309836300
0.690000  0.985308863354
0.700000  0.985308946833
0.710000  0.985309722944
0.720000  0.985310469040
0.730000  0.985309813897
0.740000  0.985309609838
0.750000  0.985309926050
0.760000  0.985310141199
0.770000  0.985309340714
0.780000  0.985309694126
0.790000  0.985310893000
0.800000  0.985312300748
0.810000  0.985312681455
0.820000  0.985314098930
0.830000  0.985316954370
0.840000  0.985321144294
0.850000  0.985326565806
0.860000  0.985336660977
0.870000  0.985353113481
0.880000  0.985378403076
0.890000  0.985416169351
0.900000  0.985476130341
0.910000  0.985570657824
0.920000  0.985718371896
0.930000  0.985948566502
0.940000  0.986310569534
0.950000  0.986877866191
0.960000  0.987765279506
0.970000  0.989152591554
0.980000  0.991323559201
0.990000  0.994705223503
1.000000  1.000000000000
